member_id,genealogy_id,name,gender,birth_year,death_year,biography
22241,2,朱宇,M,1862,1908,
22242,2,朱俊,M,1867,1927,
22243,2,朱林,M,1867,1924,
22244,2,朱爱,F,1864,1909,
22245,2,朱建,M,1864,1920,
22246,2,朱哲,M,1864,1933,
22247,2,朱娥,F,1861,1929,
22248,2,朱素惠,F,1864,1906,
22249,2,朱丽,F,1863,1930,
22250,2,朱磊,M,1862,1948,
22251,2,朱军,M,1864,1927,
22252,2,朱怡敏,F,1866,1908,
22253,2,朱松,M,1865,1948,
22254,2,朱敏,F,1864,1915,
22255,2,朱勇刚,M,1863,1951,
22256,2,朱秀,F,1865,1917,
22257,2,朱宸,M,1865,,
22258,2,朱琪,F,1863,1950,
22259,2,朱磊,M,1865,1925,
22260,2,朱伟,M,1861,1933,
22261,2,朱强,M,1866,1947,
22262,2,朱雪秀,F,1864,1934,
22263,2,朱荣,F,1862,1902,
22264,2,朱卓,M,1864,1907,
22265,2,朱波鸿,M,1861,1917,
22266,2,朱红丽,F,1866,1909,
22267,2,朱燕琳,F,1867,1926,
22268,2,朱佳,F,1865,1922,
22269,2,朱博,M,1867,1920,
22270,2,朱松洋,M,1865,1942,
22271,2,朱天,M,1865,1916,
22272,2,朱秀,F,1862,1934,
22273,2,朱宸,M,1862,1924,
22274,2,朱瑶,F,1867,,
22275,2,朱飞,M,1861,1915,
22276,2,朱鑫,M,1862,1947,
22277,2,朱芝,F,1862,,
22278,2,朱熠,M,1863,1920,
22279,2,朱瑞,F,1866,1936,
22280,2,朱磊,M,1864,1931,
22281,2,朱志,M,1867,1916,
22282,2,朱爱,F,1867,1921,
22283,2,朱凤,F,1863,1929,
22284,2,朱晨,M,1862,1924,
22285,2,朱健,M,1865,1942,
22286,2,朱辉,M,1867,1913,
22287,2,朱霞云,F,1861,1935,
22288,2,朱志,M,1863,1934,
22289,2,朱鑫,M,1867,1921,
22290,2,朱琪,F,1862,1947,
22291,2,朱达洋,M,1863,1915,
22292,2,朱琪,F,1863,1908,
22293,2,朱玲莺,F,1863,1915,
22294,2,朱彩,F,1864,,
22295,2,朱龙强,M,1863,1936,
22296,2,朱鑫,M,1867,1945,
22297,2,朱明健,M,1861,1945,
22298,2,朱宸睿,M,1866,1940,
22299,2,朱薇,F,1861,1939,
22300,2,朱晨,M,1866,1926,
22301,2,朱健,M,1866,1951,
22302,2,朱洁,F,1864,1946,
22303,2,朱翔,M,1863,1950,
22304,2,朱娥,F,1863,1940,
22305,2,朱芬芝,F,1866,1952,
22306,2,朱颖梅,F,1865,1907,
22307,2,朱博,M,1864,1933,
22308,2,朱天,M,1865,1944,
22309,2,朱秀燕,F,1865,1927,
22310,2,朱辉,M,1862,1921,
22311,2,朱玲,F,1863,1938,
22312,2,朱松,M,1865,1920,
22313,2,朱烨波,M,1863,1904,
22314,2,朱健,M,1866,1928,
22315,2,朱欣,F,1864,,
22316,2,朱鸿,M,1867,1907,
22317,2,朱娜,F,1865,1937,
22318,2,朱卓,M,1862,,
22319,2,朱鑫奇,M,1867,1927,
22320,2,朱彬,M,1861,,
22321,2,朱云,F,1863,1931,
22322,2,朱文,M,1865,1910,
22323,2,朱志,M,1864,1919,
22324,2,朱斌,M,1864,1905,
22325,2,朱莲,F,1863,1953,
22326,2,朱玲芬,F,1863,1930,
22327,2,朱志,M,1866,1906,
22328,2,朱霞,F,1865,1927,
22329,2,朱梅,F,1861,1908,
22330,2,朱林,M,1865,1943,
22331,2,朱静彩,F,1865,1946,
22332,2,朱宇,M,1861,1913,
22333,2,朱军毅,M,1865,1949,
22334,2,朱志,M,1867,1934,
22335,2,朱辉,M,1867,1951,
22336,2,朱芝怡,F,1861,,
22337,2,朱婷,F,1867,1931,
22338,2,朱强,M,1865,1936,
22339,2,朱宇志,M,1861,1913,
22340,2,朱伟明,M,1861,1927,
22341,2,朱琪,F,1865,1931,
22342,2,朱涛宏,M,1866,1912,
22343,2,朱松浩,M,1863,1943,
22344,2,朱泽,M,1864,1947,
22345,2,朱香,F,1866,1955,
22346,2,朱伟,M,1863,1910,
22347,2,朱林斌,M,1863,1918,
22348,2,朱娜,F,1861,1939,
22349,2,朱健斌,M,1862,1919,
22350,2,朱林博,M,1863,1939,
22351,2,朱佳,F,1865,1947,
22352,2,朱香,F,1861,1901,
22353,2,朱泽,M,1862,1942,
22354,2,朱浩,M,1864,1939,
22355,2,朱飞,M,1862,1941,
22356,2,朱丽,F,1867,1911,
22357,2,朱卓昊,M,1864,1945,
22358,2,朱珠,F,1864,1909,
22359,2,朱宏,M,1863,1924,
22360,2,朱军,M,1863,1905,
22361,2,朱颖,F,1865,1942,
22362,2,朱红,F,1866,1942,
22363,2,朱文,M,1866,1947,
22364,2,朱璐娜,F,1863,1908,
22365,2,朱卓,M,1861,1939,
22366,2,朱海,M,1866,1955,
22367,2,朱林,M,1864,1953,
22368,2,朱菊,F,1864,1933,
22369,2,朱敏,F,1861,1907,
22370,2,朱鹏,M,1863,1928,
22371,2,朱琳,F,1863,1943,
22372,2,朱蕾,F,1866,1938,
22373,2,朱俊,M,1866,1946,
22374,2,朱玉,F,1863,1945,
22375,2,朱宸,M,1864,1937,
22376,2,朱健,M,1866,1908,
22377,2,朱奕鹏,M,1861,1901,
22378,2,朱熠,M,1865,1952,
22379,2,朱芝霞,F,1863,1904,
22380,2,朱志林,M,1865,1948,
22381,2,朱娥,F,1865,1932,
22382,2,朱烨,M,1863,1919,
22383,2,朱莲洁,F,1863,1913,
22384,2,朱梅,F,1865,1906,
22385,2,朱雪,F,1862,1936,
22386,2,朱凯哲,M,1864,1944,
22387,2,朱琪彩,F,1864,1912,
22388,2,朱涛,M,1862,1914,
22389,2,朱莲香,F,1861,1917,
22390,2,朱毅,M,1863,1906,
22391,2,朱媛,F,1865,1924,
22392,2,朱惠,F,1863,1942,
22393,2,朱泽林,M,1867,1921,
22394,2,朱月,F,1861,1914,
22395,2,朱奇,M,1865,1920,
22396,2,朱奇,M,1862,,
22397,2,朱莲芝,F,1867,1913,
22398,2,朱宸,M,1862,1950,
22399,2,朱莲惠,F,1866,1950,
22400,2,朱宇宸,M,1866,1938,
22401,2,朱文卓,M,1865,1944,
22402,2,朱刚晨,M,1865,1932,
22404,2,秦香,F,1866,1918,
22405,2,胡艳燕,F,1862,1951,
22406,2,伍敏芳,F,1866,1917,
22407,2,陈璐,F,1864,1920,
22408,2,张彩,F,1861,1934,
22409,2,傅玉,F,1862,1923,
22412,2,郝月,F,1857,1900,
22413,2,刁菊,F,1860,1920,
22414,2,樊雪玉,F,1861,1910,
22415,2,许芝丽,F,1858,1923,
22416,2,阮雅,F,1868,1935,
22418,2,吴璐,F,1859,1910,
22419,2,魏梦,F,1868,1913,
22420,2,蒋霞,F,1869,1938,
22421,2,吴霞,F,1860,1903,
22422,2,胡洁,F,1864,1923,
22423,2,齐月红,F,1862,1922,
22424,2,郑红,F,1862,1910,
22425,2,柳媛,F,1864,1926,
22426,2,骆琳,F,1859,1934,
22427,2,孙莲淑,F,1862,1926,
22428,2,严莲,F,1860,1932,
22429,2,罗玉,F,1867,1919,
22430,2,杨欣,F,1863,1930,
22431,2,汪璐,F,1865,1905,
22434,2,江敏,F,1863,1912,
22435,2,夏云,F,1866,1929,
22436,2,齐玉,F,1861,1920,
22437,2,鲁菊,F,1863,1950,
22438,2,舒琳蕾,F,1858,1943,
22439,2,严艳燕,F,1863,1944,
22440,2,熊淑,F,1862,1942,
22441,2,汪莲,F,1867,1943,
22443,2,陈淑,F,1863,1941,
22444,2,金荣,F,1862,1917,
22445,2,屈香,F,1861,1903,
22446,2,邱秀,F,1865,1918,
22448,2,邹淑,F,1860,1926,
22449,2,胡瑞,F,1866,1929,
22450,2,张秀秀,F,1865,1911,
22451,2,齐梅,F,1869,1959,
22452,2,徐素,F,1861,1930,
22453,2,王素,F,1869,1909,
22454,2,范欣,F,1860,1921,
22456,2,韩娜娥,F,1861,1946,
22457,2,项莲,F,1862,1915,
22458,2,秦莲琳,F,1863,1942,
22459,2,梁婷,F,1860,1904,
22461,2,雷玲,F,1861,1906,
22462,2,杜淑云,F,1865,1909,
22463,2,常薇,F,1861,1912,
22465,2,郑雪,F,1863,1938,
22466,2,严凤,F,1862,1932,
22467,2,阮璐,F,1864,1929,
22469,2,袁佳,F,1860,1902,
22470,2,祝洁红,F,1865,1913,
22471,2,赵香,F,1859,1945,
22473,2,赵娜淑,F,1867,1927,
22474,2,潘菊芬,F,1861,1940,
22475,2,杜敏,F,1869,1924,
22476,2,毛丽丽,F,1868,1943,
22477,2,范月,F,1860,1921,
22478,2,凌爱,F,1862,1940,
22479,2,任菊菊,F,1863,1922,
22480,2,高佳,F,1861,1918,
22481,2,曹静,F,1861,1911,
22482,2,钱淑,F,1866,1955,
22484,2,伍荣,F,1865,1934,
22485,2,项雅素,F,1857,1945,
22486,2,毛薇佳,F,1863,1920,
22487,2,郑莲芬,F,1868,1942,
22488,2,何芳,F,1860,1928,
22489,2,盛凤秀,F,1861,1909,
22490,2,齐燕彩,F,1861,1947,
22491,2,袁玲怡,F,1865,1926,
22492,2,金洁,F,1859,1904,
22493,2,范梦惠,F,1868,1940,
22494,2,冯彩,F,1866,1918,
22495,2,杜惠燕,F,1858,1903,
22496,2,马莺素,F,1869,1951,
22497,2,赵素彩,F,1862,1917,
22498,2,雷红婷,F,1865,1910,
22499,2,尹媛,F,1859,1943,
22500,2,阮静,F,1864,1914,
22501,2,沈萍,F,1864,1917,
22502,2,安珠,F,1861,1917,
22503,2,宋怡燕,F,1860,1918,
22504,2,王敏,F,1863,1910,
22505,2,梁燕洁,F,1866,1944,
22506,2,谢萍,F,1859,1930,
22507,2,魏珠,F,1861,1922,
22508,2,钱芝瑞,F,1862,1902,
22509,2,傅珠,F,1859,1935,
22510,2,罗怡,F,1865,,
22512,2,蓝洁,F,1859,1938,
22513,2,陶娜,F,1869,1946,
22514,2,骆娜,F,1862,1934,
22517,2,孙丽,F,1862,1937,
22519,2,危莺,F,1863,1946,
22521,2,董娥香,F,1863,1912,
22522,2,孙芬,F,1864,1918,
22523,2,何雪,F,1863,1945,
22525,2,安琪静,F,1862,1948,
22527,2,夏梦,F,1861,1925,
22528,2,任怡爱,F,1863,1904,
22529,2,陈瑶,F,1865,1918,
22530,2,孔菊,F,1859,1911,
22531,2,罗凤,F,1864,1910,
22532,2,毛敏,F,1861,1909,
22533,2,颜娜,F,1866,1921,
22534,2,柳艳,F,1861,1938,
22535,2,郑燕佳,F,1865,1929,
22536,2,麻香洁,F,1868,1956,
22537,2,凌颖艳,F,1866,1956,
22538,2,杨丽,F,1861,1905,
22539,2,吴璐,F,1862,1928,
22540,2,鲁雪,F,1867,1931,
22541,2,范玉洁,F,1859,1919,
22542,2,戴艳,F,1860,1924,
22543,2,萧梅,F,1862,1945,
22545,2,骆颖,F,1860,1905,
22546,2,邱秀,F,1863,1946,
22547,2,许珠,F,1860,1933,
22548,2,尹璐,F,1865,1941,
22549,2,常怡,F,1865,1948,
22550,2,骆颖,F,1862,1919,
22551,2,毛琪,F,1858,1933,
22552,2,尹静,F,1861,1948,
22553,2,于爱,F,1869,1918,
22554,2,汪璐兰,F,1862,1941,
22555,2,路凤,F,1865,1955,
22556,2,危芝,F,1863,1926,
22557,2,韩萍洁,F,1859,1943,
22558,2,高媛,F,1868,1939,
22559,2,安娜,F,1864,1937,
22561,2,钱芬,F,1861,,
22562,2,田欣,F,1863,1946,
22563,2,陈凤,F,1865,1938,
22564,2,吴雅,F,1866,1910,
22565,2,苏艳,F,1860,1915,
22566,2,骆莲素,F,1864,1952,
22567,2,杨洁凤,F,1868,1955,
22568,2,梅雅璐,F,1864,1917,
22570,2,孙菊,F,1862,1940,
22571,2,陈玲,F,1868,1956,
22572,2,高凤,F,1868,1957,
22575,2,梁娥,F,1863,1913,
22576,2,盛雪,F,1868,1935,
22577,2,梁丽,F,1862,1924,
22578,2,沈娜璐,F,1860,1937,
22579,2,马莺,F,1861,1931,
22580,2,秦秀,F,1868,1957,
22581,2,秦媛凤,F,1863,1950,
22582,2,康琪,F,1864,1906,
22583,2,刁云,F,1861,1907,
22584,2,盛梦媛,F,1859,1908,
22585,2,项静,F,1864,1904,
22586,2,董霞,F,1863,1912,
22587,2,鲁静,F,1859,1924,
22589,2,孔彩,F,1865,1944,
22590,2,沈芳,F,1860,1901,
22591,2,姚香红,F,1861,1925,
22592,2,于珠芝,F,1868,1919,
22593,2,童月,F,1863,1915,
22594,2,纪婷香,F,1859,1926,
22595,2,姜萍,F,1862,1944,
22597,2,康云,F,1858,1929,
22598,2,蓝娜,F,1858,1941,
22599,2,祝淑,F,1861,1929,
22600,2,郝芳敏,F,1861,,
22601,2,潘兰,F,1862,1923,
22602,2,麻颖,F,1861,1950,
22603,2,胡莺,F,1861,1942,
22605,2,贾凤香,F,1862,1915,
22607,2,姚蕾,F,1862,1952,
22608,2,梁菊,F,1861,1912,
22609,2,郭娜,F,1863,1950,
22610,2,杨玲丽,F,1863,1929,
22611,2,强怡,F,1861,1936,
22612,2,钱萍艳,F,1863,1945,
22613,2,齐雅,F,1864,1916,
22614,2,屈梦,F,1861,1925,
22615,2,薛云,F,1868,1957,
22616,2,汤云娥,F,1863,1948,
22617,2,陈凤,F,1864,1951,
22618,2,麻琪,F,1863,1927,
22619,2,魏霞,F,1866,1923,
22620,2,邹月,F,1858,1928,
22621,2,孔香,F,1862,1935,
22622,2,周云,F,1864,1905,
22623,2,麻蕾,F,1864,1911,
22624,2,范瑶,F,1862,1927,
22625,2,林玉,F,1868,1918,
22626,2,汤芝艳,F,1863,1911,
22627,2,钱红,F,1861,1945,
22628,2,袁蕾,F,1863,1943,
22629,2,卫荣,F,1861,1951,
22630,2,冯娜,F,1862,1939,
22631,2,骆婷彩,F,1864,1927,
22632,2,郭芳,F,1859,1936,
22633,2,常云春,F,1864,1937,
22634,2,马娜,F,1863,1945,
22635,2,曹荣,F,1867,1919,
22637,2,卫萍琪,F,1861,1929,
22639,2,吴瑞,F,1866,1938,
22641,2,戴菊,F,1862,1947,
22642,2,董雪,F,1864,1952,
22643,2,卫菊,F,1864,1946,
22644,2,朱鸿,M,1881,1929,
22645,2,朱莲佳,F,1885,1952,
22646,2,朱天,M,1882,1959,
22647,2,朱琳,F,1881,1957,
22648,2,朱勇,M,1882,1933,
22649,2,朱素,F,1884,1936,
22650,2,朱璐丽,F,1879,1955,
22651,2,朱轩,M,1881,1969,
22652,2,朱雅,F,1882,1947,
22653,2,朱林,M,1884,1974,
22654,2,朱远,M,1880,1928,
22655,2,朱远烨,M,1881,1964,
22656,2,朱红,F,1885,,
22657,2,朱宸宸,M,1884,1972,
22658,2,朱翔杰,M,1882,1950,
22659,2,朱萍,F,1880,1954,
22660,2,朱健,M,1879,1943,
22661,2,朱荣,F,1879,1943,
22662,2,朱瑞薇,F,1883,1966,
22663,2,朱昊,M,1881,1934,
22664,2,朱淑,F,1879,1922,
22665,2,朱薇,F,1881,1949,
22666,2,朱凯波,M,1884,1940,
22667,2,朱熠卓,M,1880,,
22668,2,朱明,M,1880,1945,
22669,2,朱志,M,1879,1925,
22670,2,朱涛,M,1884,1970,
22671,2,朱毅,M,1883,1949,
22672,2,朱瑶,F,1880,1962,
22673,2,朱菊,F,1885,1973,
22674,2,朱远,M,1882,1929,
22675,2,朱志,M,1882,1932,
22676,2,朱颖,F,1881,1922,
22677,2,朱斌涛,M,1880,1922,
22678,2,朱雅,F,1885,1927,
22679,2,朱强,M,1884,1960,
22680,2,朱娜,F,1883,1934,
22681,2,朱杰,M,1882,1935,
22682,2,朱鹏,M,1885,1950,
22683,2,朱斌林,M,1881,1959,
22684,2,朱芝莲,F,1882,1946,
22685,2,朱媛,F,1879,1922,
22686,2,朱爱珠,F,1879,,
22687,2,朱奇,M,1881,1951,
22688,2,朱晨,M,1885,1952,
22689,2,朱文,M,1881,1956,
22690,2,朱洁,F,1884,1925,
22691,2,朱梅,F,1882,1928,
22692,2,朱昊文,M,1881,1962,
22693,2,朱宸,M,1884,1934,
22694,2,朱毅,M,1881,1934,
22695,2,朱芝,F,1879,1956,
22696,2,朱轩,M,1879,1933,
22697,2,朱建,M,1879,1954,
22698,2,朱远,M,1879,1936,
22699,2,朱艳兰,F,1880,1964,
22700,2,朱艳雅,F,1879,1930,
22701,2,朱艳,F,1882,1953,
22702,2,朱明,M,1883,1957,
22703,2,朱芬,F,1884,1962,
22704,2,朱荣霞,F,1882,1946,
22705,2,朱轩,M,1884,1957,
22706,2,朱素,F,1879,1950,
22707,2,朱奇,M,1879,1943,
22708,2,朱浩,M,1882,1950,
22709,2,朱瑞,F,1883,1933,
22710,2,朱哲,M,1880,1966,
22711,2,朱欣琪,F,1883,1932,
22712,2,朱艳芬,F,1880,1920,
22713,2,朱奕,M,1879,1949,
22714,2,朱涛,M,1885,1946,
22715,2,朱海,M,1879,1947,
22716,2,朱瑶玲,F,1881,1922,
22717,2,朱卓,M,1879,1941,
22718,2,朱鸿泽,M,1885,1926,
22719,2,朱婷,F,1880,1937,
22720,2,朱洋,M,1883,1942,
22721,2,朱健宇,M,1882,,
22722,2,朱娥静,F,1881,1950,
22723,2,朱宏,M,1881,1970,
22724,2,朱鑫,M,1883,1967,
22725,2,朱娥,F,1883,1952,
22726,2,朱涛奇,M,1880,1929,
22727,2,朱泽睿,M,1884,1968,
22728,2,朱鑫,M,1884,1924,
22729,2,朱彬,M,1883,1954,
22730,2,朱娜,F,1879,1943,
22731,2,朱烨彬,M,1883,1941,
22732,2,朱艳蕾,F,1882,1943,
22733,2,朱敏,F,1883,1931,
22734,2,朱婷雪,F,1884,1938,
22735,2,朱博,M,1880,1937,
22736,2,朱龙斌,M,1879,1955,
22737,2,朱强达,M,1882,1931,
22738,2,朱天,M,1881,1924,
22739,2,朱雪琪,F,1881,1934,
22740,2,朱娥瑞,F,1879,1959,
22741,2,朱婷,F,1881,1924,
22742,2,朱博松,M,1880,1942,
22743,2,朱春,F,1882,1924,
22744,2,朱睿,M,1883,1932,
22745,2,朱晨,M,1884,1949,
22746,2,朱浩,M,1879,1935,
22747,2,朱薇,F,1885,1935,
22748,2,朱娥梦,F,1879,1961,
22749,2,朱杰,M,1885,1957,
22750,2,朱艳,F,1879,1929,
22751,2,朱洋,M,1884,1942,
22752,2,朱瑶敏,F,1882,1927,
22753,2,朱香,F,1883,1956,
22754,2,朱静欣,F,1884,1962,
22755,2,朱轩,M,1883,1927,
22756,2,朱娥瑶,F,1884,1962,
22757,2,朱奇,M,1885,1974,
22758,2,朱毅,M,1881,1953,
22759,2,朱鸿,M,1884,1936,
22760,2,朱芳,F,1885,1973,
22761,2,朱晨,M,1879,1935,
22762,2,朱哲,M,1885,1933,
22763,2,朱兰,F,1885,1968,
22764,2,朱宇,M,1884,1926,
22765,2,朱雅,F,1881,1934,
22766,2,朱军烨,M,1883,1971,
22767,2,朱卓,M,1885,1930,
22768,2,朱军晨,M,1880,1938,
22769,2,朱菊,F,1884,1958,
22770,2,朱艳,F,1882,1958,
22771,2,朱奇毅,M,1884,1936,
22772,2,朱洋,M,1885,1975,
22773,2,朱琳荣,F,1883,1973,
22774,2,朱素,F,1880,1921,
22775,2,朱香,F,1882,1924,
22776,2,朱博伟,M,1880,1952,
22777,2,朱志斌,M,1882,1931,
22778,2,朱梅,F,1883,1970,
22779,2,朱毅,M,1880,1923,
22780,2,朱娜,F,1880,1935,
22781,2,朱莲敏,F,1880,1959,
22782,2,朱明泽,M,1883,1942,
22783,2,朱辉远,M,1885,1974,
22784,2,朱娜,F,1884,1937,
22785,2,朱磊,M,1880,1946,
22786,2,朱文,M,1882,1954,
22787,2,朱莲,F,1881,1927,
22788,2,朱凤,F,1882,1936,
22789,2,朱昊,M,1881,1955,
22790,2,朱颖蕾,F,1881,1932,
22791,2,朱龙,M,1882,1967,
22792,2,朱鸿建,M,1885,1928,
22793,2,朱珠,F,1883,1962,
22794,2,朱惠,F,1884,1943,
22795,2,朱轩军,M,1880,1957,
22796,2,朱宇,M,1885,1940,
22797,2,朱博,M,1880,1927,
22798,2,朱红,F,1883,1951,
22799,2,朱兰,F,1883,1961,
22800,2,朱晨,M,1884,1929,
22801,2,朱勇,M,1881,1965,
22802,2,朱薇,F,1883,1941,
22803,2,朱宇,M,1883,1954,
22804,2,朱泽,M,1884,1949,
22805,2,朱菊,F,1882,1970,
22806,2,朱军,M,1880,1920,
22807,2,朱磊,M,1885,1944,
22808,2,朱磊斌,M,1880,1959,
22809,2,朱哲,M,1879,1937,
22810,2,朱琳,F,1884,1938,
22811,2,朱龙,M,1883,1955,
22812,2,朱泽,M,1881,1970,
22813,2,朱艳,F,1883,1932,
22814,2,朱佳,F,1881,1953,
22815,2,朱涛,M,1882,1966,
22816,2,朱哲,M,1880,1968,
22817,2,朱凤,F,1884,1930,
22818,2,朱琳,F,1881,1954,
22819,2,朱晨,M,1879,1930,
22820,2,朱杰达,M,1882,1938,
22821,2,朱雪,F,1880,1923,
22822,2,朱轩彬,M,1883,1939,
22823,2,朱珠爱,F,1885,1975,
22824,2,朱林,M,1880,,
22825,2,朱宸轩,M,1883,1948,
22826,2,朱林,M,1885,1952,
22827,2,朱兰,F,1881,1946,
22828,2,朱健,M,1883,1944,
22829,2,朱晨,M,1879,1952,
22830,2,朱俊,M,1882,1957,
22831,2,朱璐颖,F,1880,1923,
22832,2,朱波健,M,1880,1956,
22833,2,朱海,M,1880,1941,
22834,2,朱琪,F,1884,1973,
22835,2,朱博,M,1884,1974,
22836,2,朱爱素,F,1881,1931,
22837,2,朱烨翔,M,1882,1958,
22838,2,朱林,M,1881,1938,
22839,2,朱晨天,M,1883,1927,
22840,2,朱娥梅,F,1885,1959,
22841,2,朱勇宇,M,1879,1944,
22842,2,朱春,F,1885,1928,
22843,2,朱敏芬,F,1885,1956,
22844,2,朱涛,M,1879,1966,
22845,2,朱俊,M,1880,1955,
22846,2,朱燕,F,1882,1947,
22847,2,朱博,M,1885,1933,
22848,2,朱勇驰,M,1880,1935,
22849,2,朱丽,F,1879,1949,
22850,2,朱博哲,M,1881,1931,
22851,2,朱鸿,M,1880,1929,
22852,2,朱彬宇,M,1879,1937,
22853,2,朱磊健,M,1881,1927,
22854,2,朱琪,F,1884,1933,
22855,2,朱彬,M,1885,1945,
22856,2,朱薇,F,1881,1944,
22857,2,朱飞,M,1883,1943,
22858,2,朱娥敏,F,1880,1923,
22859,2,朱惠云,F,1883,1956,
22860,2,朱雅,F,1882,1930,
22861,2,朱宇轩,M,1881,1941,
22862,2,朱彩,F,1885,1939,
22863,2,朱驰建,M,1881,1935,
22864,2,朱哲,M,1883,1925,
22865,2,朱怡,F,1883,1967,
22866,2,朱凤珠,F,1884,1973,
22867,2,朱涛,M,1884,1956,
22868,2,朱哲,M,1883,1935,
22869,2,朱强,M,1880,1922,
22870,2,朱斌勇,M,1883,1934,
22871,2,朱云芝,F,1882,1923,
22872,2,朱磊宇,M,1880,1932,
22873,2,朱佳洁,F,1884,1940,
22874,2,朱芝,F,1883,1935,
22875,2,朱梦丽,F,1882,1944,
22876,2,朱哲洋,M,1879,1942,
22877,2,朱林,M,1885,1935,
22878,2,朱哲昊,M,1880,1944,
22879,2,朱芳芝,F,1881,1954,
22880,2,朱芝,F,1879,1956,
22881,2,朱龙,M,1883,1972,
22882,2,朱凤,F,1884,1938,
22883,2,朱晨鸿,M,1884,1948,
22884,2,朱彩,F,1883,1945,
22885,2,朱宸博,M,1880,1937,
22886,2,朱哲,M,1884,1958,
22887,2,朱婷,F,1879,1936,
22888,2,朱哲,M,1882,1954,
22889,2,朱珠,F,1879,1921,
22890,2,朱鑫,M,1881,1921,
22891,2,朱怡婷,F,1879,1932,
22892,2,朱健,M,1879,1941,
22893,2,朱驰,M,1880,1944,
22894,2,朱颖,F,1884,1950,
22895,2,朱浩林,M,1881,1944,
22896,2,朱泽昊,M,1883,1925,
22897,2,朱海,M,1880,1937,
22898,2,朱爱,F,1885,1930,
22899,2,朱强,M,1880,1930,
22900,2,朱天,M,1884,1940,
22901,2,朱鑫,M,1879,1940,
22902,2,朱娥,F,1880,1937,
22903,2,朱雪,F,1882,1926,
22904,2,朱勇,M,1885,1954,
22905,2,朱达,M,1881,1938,
22906,2,朱薇,F,1880,1937,
22907,2,朱磊,M,1882,1922,
22908,2,朱香颖,F,1881,1932,
22909,2,朱欣,F,1884,1931,
22910,2,朱玲,F,1884,1939,
22911,2,朱辉,M,1879,1926,
22912,2,朱芝,F,1885,1936,
22913,2,朱瑞,F,1883,1951,
22914,2,朱素淑,F,1879,1942,
22915,2,朱海,M,1884,1940,
22916,2,朱强,M,1879,1946,
22917,2,朱春,F,1879,1921,
22918,2,朱健天,M,1881,1952,
22919,2,朱刚波,M,1882,1968,
22920,2,朱浩,M,1879,1949,
22921,2,朱卓磊,M,1880,1954,
22922,2,朱静,F,1885,1959,
22923,2,朱惠薇,F,1882,1961,
22924,2,朱玲,F,1882,1969,
22925,2,朱欣,F,1885,1971,
22926,2,朱泽,M,1881,1953,
22927,2,朱怡,F,1880,1952,
22928,2,朱丽,F,1885,1963,
22929,2,朱奕,M,1884,1951,
22930,2,朱芬,F,1884,1957,
22931,2,朱静,F,1879,1966,
22932,2,朱勇,M,1884,1930,
22933,2,朱萍,F,1880,1945,
22934,2,朱婷莲,F,1881,1932,
22935,2,朱鹏,M,1880,1949,
22936,2,朱玲,F,1882,,
22937,2,朱辉,M,1883,1973,
22938,2,朱磊松,M,1884,1929,
22939,2,朱娥梅,F,1885,1971,
22940,2,朱涛,M,1881,1959,
22941,2,朱健,M,1880,1924,
22942,2,朱艳,F,1881,1922,
22943,2,朱珠,F,1879,1934,
22944,2,朱梦,F,1881,1965,
22945,2,朱驰,M,1879,1969,
22946,2,朱惠,F,1885,1971,
22947,2,朱萍蕾,F,1880,1934,
22948,2,朱海泽,M,1885,1974,
22949,2,朱刚伟,M,1883,1957,
22950,2,朱志,M,1882,1963,
22951,2,朱彬,M,1884,1950,
22952,2,朱婷,F,1885,1925,
22953,2,朱静颖,F,1884,1960,
22954,2,朱鹏,M,1882,1935,
22955,2,朱健,M,1879,1932,
22956,2,朱轩磊,M,1882,1969,
22957,2,朱霞兰,F,1883,1947,
22958,2,朱欣,F,1884,1944,
22959,2,朱红,F,1882,1922,
22960,2,朱宸,M,1881,1938,
22961,2,朱杰,M,1880,1947,
22962,2,朱素,F,1884,1968,
22963,2,朱浩,M,1884,1940,
22964,2,朱璐,F,1881,1960,
22965,2,朱雪,F,1882,1960,
22966,2,朱龙,M,1884,1938,
22967,2,朱瑶云,F,1884,1937,
22968,2,朱刚,M,1879,1925,
22969,2,朱艳芬,F,1885,1966,
22970,2,朱辉辉,M,1885,1959,
22971,2,朱宇,M,1880,,
22972,2,朱莺,F,1885,1962,
22973,2,朱林,M,1880,1960,
22974,2,朱蕾,F,1883,1928,
22975,2,朱芝,F,1879,1939,
22976,2,朱晨,M,1884,1954,
22977,2,朱佳,F,1881,,
22978,2,朱艳,F,1882,1925,
22979,2,朱颖,F,1880,1937,
22980,2,朱彬,M,1883,1962,
22981,2,朱爱,F,1880,,
22982,2,朱昊,M,1883,1969,
22983,2,朱宏,M,1882,1964,
22984,2,朱洁,F,1879,1969,
22985,2,朱勇,M,1880,1960,
22986,2,朱雪,F,1882,1935,
22987,2,朱勇,M,1879,1957,
22988,2,朱驰,M,1883,1947,
22989,2,朱月菊,F,1883,1954,
22990,2,朱波,M,1880,1952,
22991,2,朱玲,F,1882,1928,
22992,2,朱瑞,F,1880,1959,
22993,2,朱鸿,M,1884,1933,
22994,2,朱凤,F,1883,1935,
22995,2,朱彬,M,1885,1936,
22996,2,朱梦静,F,1882,1947,
22997,2,朱磊,M,1879,1943,
22998,2,朱浩,M,1881,1928,
